,CTRL-2867302554,Change Management Approval Control - Group Functions,This control ensures that change management approval - group functions is performed according to established procedures and documented appropriately.,TRUE,Level 2,CTRL-8995970241,1st Line Detective,Automated,Event Triggered,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for change management approval control - group functions.",2023-10-26 0:00:00,FALSE,,Active,2023-10-26 0:00:00,,,Last reviewed on 2024-07-05. Control operating effectively.,2024-07-05 00:00:00,N00000,All Functions,N40000,Group Functions,N40400,Group Finance,N40410,Financial Reporting,N40411,Regulatory Reporting,N40412,Capital Reporting,N40413,Capital Calculations,N0000,UBS Group AG (Regional),AMER,Americas,SNA,North America,C840,United States,3100,UBS Securities LLC,Joshua Johnson,11194267,Managing Director,Andrew Rodriguez,96888739,,,Patricia Miller,10986174,FALSE,FALSE,TRUE,FALSE,FALSE,,,Operating Committee,Deposits,Internal System,,Amelia Smith,40033905,2023-10-19 0:00:00,David Fischer,74657836,,2024-07-05 0:00:00,"Regulatory Control, Automated Control, Manual Control",,Organizational Culture,N14963,Deal Execution,Control applies to multiple functions within Group Functions.,"3100, 2100, 3200","UBS Securities LLC, UBS AG London Branch, UBS Financial Services Inc"
,CTRL-2948728483,Incident Management Escalation Control - Asset Management,This control ensures that incident management escalation - asset management processes are executed according to established procedures. The control owner reviews system logs and validates that all changes follow the approved change management process.,FALSE,Level 2,CTRL-7825844140,Detective,IT Dependent Manual,Semi-Annually,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for incident management escalation control - asset management.",2021-07-15 0:00:00,TRUE,2021-08-14 0:00:00,Active,2021-07-15 0:00:00,,,Last reviewed on 2025-05-07. Control operating effectively.,2025-05-07 00:00:00,N00000,All Functions,N30000,Asset Management,N30100,Traditional Investments,N30110,Fixed Income,N30111,Credit,N30112,Investment Grade,N30113,Portfolio Management,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SCH,Switzerland,C756,Switzerland,1000,UBS AG Zurich,Oliver Taylor,56059101,Business Manager,Daniel Wright,58116670,Daniel Li,39974566,Jennifer Martin,54468633,FALSE,TRUE,TRUE,FALSE,TRUE,Control is SOX relevant due to impact on financial reporting for Asset Management.,,Risk Committee,Loans,SAP,,Joshua Fischer,32815223,2021-06-15 0:00:00,Nancy Jones,,,,"Manual Control, Regulatory Control, IT General Control, Key Control","Valuation, Completeness","Technology Production Stability, Organizational Culture, Regulatory Change","N40113, N40213","Control Testing, DevOps",Control applies to multiple functions within Asset Management.,4100,UBS AG Hong Kong Branch
,CTRL-4919706735,Conflicts of Interest Review Control - Investment Bank,This control monitors and manages conflicts of interest review - investment bank to ensure appropriate employee behavior and client treatment.,FALSE,Level 2,CTRL-8995970241,1st Line Detective,Manual,Annually,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for conflicts of interest review control - investment bank.",2021-10-24 0:00:00,TRUE,,Inactive,2021-10-24 0:00:00,2024-10-07 0:00:00,Business process discontinued,Deactivated on 2024-10-07.,2023-04-29 00:00:00,N00000,All Functions,N10000,Investment Bank,N14952,Investment Banking,N14960,Advisory,N14961,M&A,N14962,Cross Border M&A,N14963,Deal Execution,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SGE,Germany & Austria,C276,Germany,2210,UBS Europe SE Frankfurt,Henry Wilson,75709924,Team Lead,Isabella Rodriguez,92474074,,,John Fischer,27304799,FALSE,FALSE,FALSE,FALSE,FALSE,,,Operating Committee,Trading Assets,SAP,Replaced by CTRL-4538382315,Linda Thompson,64142556,2021-10-03 0:00:00,,,2023-04-29 0:00:00,2023-04-29 0:00:00,"IT General Control, CCAR Control, Financial Reporting Control",,"Conduct Risk, Organizational Culture","N30113, N20113","Portfolio Management, Investment Advisory",Control applies to multiple functions within Investment Bank.,4200,UBS AG Singapore Branch
,CTRL-3615507143,Vendor Exit Planning Control - Global Wealth Management,This control ensures that vendor exit planning - global wealth management is performed according to established procedures and documented appropriately.,FALSE,Level 2,CTRL-3746317213,Preventative,IT Dependent Manual,Semi-Annually,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for vendor exit planning control - global wealth management.",2022-11-05 0:00:00,FALSE,2022-12-05 0:00:00,Active,2022-11-05 0:00:00,,,Last reviewed on 2023-09-10. Control operating effectively.,2023-09-10 00:00:00,N00000,All Functions,N20000,Global Wealth Management,N20100,Ultra High Net Worth,N20110,Private Banking,N20111,Client Advisory,N20112,Portfolio Management,N20113,Investment Advisory,N0000,UBS Group AG (Regional),AMER,Americas,SNA,North America,C840,United States,3100,UBS Securities LLC,Oliver White,95942441,Business Manager,Michael Brown,89715138,Jessica Schmidt,93590502,,,FALSE,TRUE,FALSE,FALSE,TRUE,Control is SOX relevant due to impact on financial reporting for Global Wealth Management.,,Risk Committee,Deposits,Internal System,,Sophia Miller,97720360,2022-10-30 0:00:00,David Davis,76805406,,,"Manual Control, BCBS239 Control, Financial Reporting Control","Presentation and Disclosure, Completeness, Existence, Classification","Third Party Management, Intragroup Dependencies, Technology Production Stability","N20113, N40213","Investment Advisory, DevOps",Control applies to multiple functions within Global Wealth Management.,"3100, 2100","UBS Securities LLC, UBS AG London Branch"
,CTRL-5951406973,System Availability Monitoring Control - Investment Bank,This control ensures that system availability monitoring - investment bank is performed according to established procedures and documented appropriately.,FALSE,Level 2,CTRL-3746317213,Preventative,Manual,Daily,FALSE,"Evidence includes system screenshots, approval emails, and reconciliation reports for system availability monitoring control - investment bank.",2022-11-16 0:00:00,FALSE,2022-12-16 0:00:00,Active,2022-11-16 0:00:00,,,Last reviewed on 2023-07-27. Control operating effectively.,2023-07-27 00:00:00,N00000,All Functions,N10000,Investment Bank,N10007,Global Markets,N10100,Equities,N10120,Derivatives,N10121,Flow Derivatives,N10122,Options Trading,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SGE,Germany & Austria,C276,Germany,2210,UBS Europe SE Frankfurt,Daniel King,49731424,Managing Director,Michael King,16721650,,,Sarah Garcia,60012498,TRUE,TRUE,FALSE,FALSE,FALSE,Control is SOX relevant due to impact on financial reporting for Investment Bank.,,Technology Committee,Derivatives,,,Benjamin Anderson,15294153,2022-11-13 0:00:00,,66604960,2023-07-27 0:00:00,2023-07-27 0:00:00,CCAR Control,Valuation,"Process Execution, Regulatory Change, Third Party Management",N40113,Control Testing,Control applies to multiple functions within Investment Bank.,"4300, 4200, 3200","UBS Securities Japan Co Ltd, UBS AG Singapore Branch, UBS Financial Services Inc"
,CTRL-4274958945,Client Suitability Assessment Control - Group Functions,This control ensures that client suitability assessment - group functions is performed according to established procedures and documented appropriately.,FALSE,Level 2,CTRL-7887950851,Detective,IT Dependent Manual,Annually,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for client suitability assessment control - group functions.",2023-12-01 0:00:00,TRUE,2023-12-31 0:00:00,Active,2023-12-01 0:00:00,,,Last reviewed on 2023-09-25. Control operating effectively.,2023-09-25 00:00:00,N00000,All Functions,N40000,Group Functions,N40200,Group Technology,N40210,Infrastructure,N40211,Cloud Services,N40212,Platform Engineering,N40213,DevOps,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SCH,Switzerland,C756,Switzerland,1000,UBS AG Zurich,Susan Davis,65201639,Director,Matthew Williams,18500820,,,John White,29952062,TRUE,TRUE,FALSE,FALSE,TRUE,Control is SOX relevant due to impact on financial reporting for Group Functions.,Local requirements for Switzerland operations.,Risk Committee,Revenue,Internal System,,Michael Chen,11658959,2023-11-02 0:00:00,Joshua Wright,32200132,,,"Financial Reporting Control, Regulatory Control",Rights and Obligations,"Client Suitability, Market Conduct, Talent and Resource Management","N40113, N40413, N20113","Control Testing, Capital Calculations, Investment Advisory",Control applies to multiple functions within Group Functions.,4300,UBS Securities Japan Co Ltd
,CTRL-9592390865,Policy Attestation Control - Group Functions,This control ensures policy attestation - group functions requirements are met. Compliance officers validate regulatory submissions and maintain documentation for audit purposes.,TRUE,Level 2,CTRL-8293453178,Detective,IT Dependent Manual,Intraday,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for policy attestation control - group functions.",2021-10-13 0:00:00,FALSE,,Active,2021-10-13 0:00:00,,,Last reviewed on 2025-10-15. Control operating effectively.,2025-10-15 00:00:00,N00000,All Functions,N40000,Group Functions,N40400,Group Finance,N40410,Financial Reporting,N40411,Regulatory Reporting,N40412,Capital Reporting,N40413,Capital Calculations,N0000,UBS Group AG (Regional),APAC,Asia Pacific,SAP,Asia Pacific,C392,Japan,4300,UBS Securities Japan Co Ltd,Emma Miller,64148754,Managing Director,Christopher Williams,84776858,,,,,FALSE,TRUE,TRUE,FALSE,TRUE,Control is SOX relevant due to impact on financial reporting for Group Functions.,,Operating Committee,,Bloomberg,,Karen Smith,22199793,2021-10-09 0:00:00,,39762393,,,"Manual Control, Automated Control, Financial Reporting Control",Existence,Regulatory Change,N40213,DevOps,Control applies to multiple functions within Group Functions.,4200,UBS AG Singapore Branch
,CTRL-6687206971,Capacity Planning Review Control - Global Wealth Management,This control ensures that capacity planning review - global wealth management processes are executed according to established procedures. The control owner reviews system logs and validates that all changes follow the approved change management process.,FALSE,Level 2,CTRL-1958682846,2nd Line Detective,IT Dependent Manual,Monthly,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for capacity planning review control - global wealth management.",2021-04-01 0:00:00,FALSE,2021-05-01 0:00:00,Active,2021-04-01 0:00:00,,,Last reviewed on 2024-01-26. Control operating effectively.,2024-01-26 00:00:00,N00000,All Functions,N20000,Global Wealth Management,N20200,High Net Worth,N20210,Wealth Planning,N20211,Tax Advisory,N20212,Estate Planning,N20213,Trust Services,N0000,UBS Group AG (Regional),AMER,Americas,SNA,North America,C840,United States,3100,UBS Securities LLC,Benjamin Martin,16241172,Managing Director,Nancy Davis,70465703,,,Robert White,66192230,TRUE,FALSE,TRUE,FALSE,FALSE,,Local requirements for United States operations.,Audit Committee,Derivatives,Bloomberg,,Barbara Rodriguez,76951647,2021-03-17 0:00:00,David Young,28546206,2024-01-26 0:00:00,2024-01-26 0:00:00,"Manual Control, Financial Reporting Control, BCBS239 Control",,Technology Change Management,N20113,Investment Advisory,Control applies to multiple functions within Global Wealth Management.,"3200, 4100, 1000","UBS Financial Services Inc, UBS AG Hong Kong Branch, UBS AG Zurich"
,CTRL-1083651970,Security Patch Management Control - Investment Bank,This control ensures that security patch management - investment bank is performed according to established procedures and documented appropriately.,FALSE,Level 2,CTRL-4026113008,Detective,Automated,Semi-Annually,FALSE,"Evidence includes system screenshots, approval emails, and reconciliation reports for security patch management control - investment bank.",2023-12-29 0:00:00,FALSE,2024-01-28 0:00:00,Active,2023-12-29 0:00:00,,,Last reviewed on 2024-12-22. Control operating effectively.,2024-12-22 00:00:00,N00000,All Functions,N10000,Investment Bank,N14952,Investment Banking,N14960,Advisory,N14961,M&A,N14962,Cross Border M&A,N14963,Deal Execution,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SCH,Switzerland,C756,Switzerland,1000,UBS AG Zurich,Nancy Martin,81659221,Senior Analyst,David Thompson,11714029,,,Matthew Miller,92692727,TRUE,FALSE,FALSE,FALSE,FALSE,,Local requirements for Switzerland operations.,Audit Committee,,Internal System,,Jessica Miller,13391969,2023-12-25 0:00:00,Evelyn Weber,16305532,2024-12-22 0:00:00,,"Manual Control, Key Control, Automated Control",,"Physical Security, Transaction Processing, Organizational Culture","N20213, N20113, N40213","Trust Services, Investment Advisory, DevOps",Control applies to multiple functions within Investment Bank.,4100,UBS AG Hong Kong Branch
,CTRL-9285415473,Change Management Approval Control - Group Functions,This control ensures that change management approval - group functions is performed according to established procedures and documented appropriately.,FALSE,Level 2,CTRL-3303082117,Detective,Manual,Monthly,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for change management approval control - group functions.",2023-11-02 0:00:00,TRUE,2023-12-02 0:00:00,Active,2023-11-02 0:00:00,,,Last reviewed on 2024-01-18. Control operating effectively.,2024-01-18 00:00:00,N00000,All Functions,N40000,Group Functions,N40400,Group Finance,N40410,Financial Reporting,N40411,Regulatory Reporting,N40412,Capital Reporting,N40413,Capital Calculations,N0000,UBS Group AG (Regional),AMER,Americas,SNA,North America,C840,United States,3100,UBS Securities LLC,Joshua Davis,60626689,Senior Analyst,Oliver Thompson,47461811,Susan Li,19781894,Robert Moore,34678492,FALSE,FALSE,TRUE,FALSE,FALSE,,Local requirements for United States operations.,Audit Committee,Loans,Reuters,,Karen Mueller,27457234,2023-10-30 0:00:00,Isabella Li,,,,"Regulatory Control, BCBS239 Control, Application Control",,"Intragroup Dependencies, Sanctions Compliance, Legal Risk","N10112, N10122, N30113","Electronic Trading, Options Trading, Portfolio Management",Control applies to multiple functions within Group Functions.,"3100, 4100","UBS Securities LLC, UBS AG Hong Kong Branch"
,CTRL-2320763135,Incident Management Escalation Control - Group Functions,This control ensures that incident management escalation - group functions is performed according to established procedures and documented appropriately.,FALSE,Level 2,CTRL-5710360983,Preventative,Manual,Daily,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for incident management escalation control - group functions.",2022-03-22 0:00:00,FALSE,2022-04-21 0:00:00,Active,2022-03-22 0:00:00,,,Last reviewed on 2023-08-21. Control operating effectively.,2023-08-21 00:00:00,N00000,All Functions,N40000,Group Functions,N40400,Group Finance,N40410,Financial Reporting,N40411,Regulatory Reporting,N40412,Capital Reporting,N40413,Capital Calculations,N0000,UBS Group AG (Regional),AMER,Americas,SNA,North America,C840,United States,3100,UBS Securities LLC,Kevin Weber,13315946,Business Manager,Jessica Kumar,79029393,,,Harper Thompson,96779969,TRUE,FALSE,TRUE,FALSE,FALSE,,,Audit Committee,Revenue,Bloomberg,,Joshua Young,75337822,2022-02-20 0:00:00,Oliver Garcia,,,,Automated Control,,Process Execution,N20213,Trust Services,Control applies to multiple functions within Group Functions.,"4200, 3100","UBS AG Singapore Branch, UBS Securities LLC"
,CTRL-1248786714,System Availability Monitoring Control - Group Functions,This control ensures that system availability monitoring - group functions processes are executed according to established procedures. The control owner reviews system logs and validates that all changes follow the approved change management process.,TRUE,Level 2,CTRL-8934927891,2nd Line Detective,Manual,Quarterly,FALSE,"Evidence includes system screenshots, approval emails, and reconciliation reports for system availability monitoring control - group functions.",2023-01-01 0:00:00,FALSE,2023-01-31 0:00:00,Active,2023-01-01 0:00:00,,,Last reviewed on 2023-05-10. Control operating effectively.,2023-05-10 00:00:00,N00000,All Functions,N40000,Group Functions,N40100,Group Risk Control,N40110,Non-Financial Risk,N40111,Operational Risk,N40112,Risk Assessment,N40113,Control Testing,N0000,UBS Group AG (Regional),APAC,Asia Pacific,SAP,Asia Pacific,C702,Singapore,4200,UBS AG Singapore Branch,Nancy Williams,19742790,Team Lead,John Miller,48901209,,,Jennifer Kumar,11496555,FALSE,TRUE,FALSE,FALSE,TRUE,Control is SOX relevant due to impact on financial reporting for Group Functions.,,Risk Committee,Deposits,Reuters,,Jennifer Garcia,47784631,2022-12-31 0:00:00,,21425533,2023-05-10 0:00:00,2023-05-10 0:00:00,"BCBS239 Control, IT General Control, CCAR Control","Valuation, Completeness","Technology Production Stability, Client Suitability","N20213, N20113, N10122","Trust Services, Investment Advisory, Options Trading",Control applies to multiple functions within Group Functions.,2100,UBS AG London Branch
,CTRL-5067116918,Access Rights Review Control - Group Functions,This control ensures that access rights review - group functions is performed according to established procedures and documented appropriately.,FALSE,Level 2,CTRL-8995970241,Detective,IT Dependent Manual,Annually,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for access rights review control - group functions.",2021-06-01 0:00:00,TRUE,,Active,2021-06-01 0:00:00,,,Last reviewed on 2024-02-09. Control operating effectively.,2024-02-09 00:00:00,N00000,All Functions,N40000,Group Functions,N40300,Group Compliance,N40310,Regulatory Compliance,N40311,Financial Crime,N40312,AML Operations,N40313,Transaction Monitoring,N0000,UBS Group AG (Regional),APAC,Asia Pacific,SAP,Asia Pacific,C392,Japan,4300,UBS Securities Japan Co Ltd,Susan Wang,57934299,Director,Lucas Jackson,23427820,,,Sarah Kumar,28026223,FALSE,FALSE,FALSE,FALSE,FALSE,,,Technology Committee,Loans,Bloomberg,,David Jones,35970938,2021-05-28 0:00:00,,,2024-02-09 0:00:00,,Regulatory Control,,"Physical Security, Data Management, Sanctions Compliance",N40313,Transaction Monitoring,Control applies to multiple functions within Group Functions.,3200,UBS Financial Services Inc
,CTRL-9957813353,Business Continuity Plan Testing Control - Investment Bank,This control ensures business continuity plan testing - investment bank capabilities are maintained and tested to support business resilience.,FALSE,Level 2,CTRL-8429141456,2nd Line Detective,IT Dependent Manual,Weekly,FALSE,"Evidence includes system screenshots, approval emails, and reconciliation reports for business continuity plan testing control - investment bank.",2023-04-25 0:00:00,TRUE,2023-05-25 0:00:00,Active,2023-04-25 0:00:00,,,Last reviewed on 2025-04-09. Control operating effectively.,2025-04-09 00:00:00,N00000,All Functions,N10000,Investment Bank,N10007,Global Markets,N10100,Equities,N10120,Derivatives,N10121,Flow Derivatives,N10122,Options Trading,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SGE,Germany & Austria,C276,Germany,2210,UBS Europe SE Frankfurt,Harper Williams,84033693,Managing Director,Michael Wright,97766064,Henry Rodriguez,69890694,Henry Anderson,86015183,TRUE,FALSE,TRUE,FALSE,FALSE,,,Audit Committee,,Internal System,,Charlotte Kumar,62680236,2023-04-06 0:00:00,,,,,Regulatory Control,,Business Continuity,"N20113, N10112","Investment Advisory, Electronic Trading",Control applies to multiple functions within Investment Bank.,"3100, 3200, 1000","UBS Securities LLC, UBS Financial Services Inc, UBS AG Zurich"
,CTRL-4289233844,Security Patch Management Control - Group Functions,This control validates that security patch management - group functions requirements are met. Security teams perform regular assessments to ensure compliance with information security policies and standards.,FALSE,Level 2,CTRL-7825844140,Detective,IT Dependent Manual,Event Triggered,FALSE,"Evidence includes system screenshots, approval emails, and reconciliation reports for security patch management control - group functions.",2020-08-22 0:00:00,TRUE,,Active,2020-08-22 0:00:00,,,Last reviewed on 2025-12-03. Control operating effectively.,2025-12-03 00:00:00,N00000,All Functions,N40000,Group Functions,N40200,Group Technology,N40210,Infrastructure,N40211,Cloud Services,N40212,Platform Engineering,N40213,DevOps,N0000,UBS Group AG (Regional),APAC,Asia Pacific,SAP,Asia Pacific,C392,Japan,4300,UBS Securities Japan Co Ltd,Sarah Mueller,87662596,Managing Director,Kevin Anderson,60554391,,,Lucas Young,32227237,FALSE,TRUE,TRUE,FALSE,TRUE,Control is SOX relevant due to impact on financial reporting for Group Functions.,,Audit Committee,Trading Assets,Murex,,Thomas Kumar,88876916,2020-07-30 0:00:00,,25882013,2025-12-03 0:00:00,,"SOX Control, Application Control, Manual Control","Rights and Obligations, Presentation and Disclosure, Completeness, Classification",Cyber and Information Security,N20113,Investment Advisory,Control applies to multiple functions within Group Functions.,1000,UBS AG Zurich
,CTRL-3361388464,Production Release Validation Control - Group Functions,This control ensures that production release validation - group functions is performed according to established procedures and documented appropriately.,FALSE,Level 2,CTRL-5693307665,2nd Line Detective,IT Dependent Manual,Monthly,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for production release validation control - group functions.",2020-04-19 0:00:00,TRUE,,Inactive,2020-04-19 0:00:00,2024-09-21 0:00:00,Business process discontinued,Deactivated on 2024-09-21.,2023-10-28 00:00:00,N00000,All Functions,N40000,Group Functions,N40400,Group Finance,N40410,Financial Reporting,N40411,Regulatory Reporting,N40412,Capital Reporting,N40413,Capital Calculations,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SCH,Switzerland,C756,Switzerland,1000,UBS AG Zurich,Jessica Harris,90444404,Senior Analyst,Brian Johnson,98817918,Barbara Jones,40845084,,,FALSE,FALSE,TRUE,TRUE,FALSE,,,Audit Committee,Revenue,SAP,Replaced by CTRL-1413599241,David Garcia,39070676,2020-03-21 0:00:00,,15239398,2023-10-28 0:00:00,2023-10-28 0:00:00,SOX Control,,Organizational Culture,"N14963, N40313","Deal Execution, Transaction Monitoring",Control applies to multiple functions within Group Functions.,4200,UBS AG Singapore Branch
,CTRL-6633778586,Production Release Validation Control - Group Functions,This control ensures that production release validation - group functions is performed according to established procedures and documented appropriately.,FALSE,Level 2,CTRL-1667779376,2nd Line Detective,Automated,Quarterly,FALSE,"Evidence includes system screenshots, approval emails, and reconciliation reports for production release validation control - group functions.",2022-06-05 0:00:00,TRUE,,Active,2022-06-05 0:00:00,,,Last reviewed on 2025-09-14. Control operating effectively.,2025-09-14 00:00:00,N00000,All Functions,N40000,Group Functions,N40100,Group Risk Control,N40110,Non-Financial Risk,N40111,Operational Risk,N40112,Risk Assessment,N40113,Control Testing,N0000,UBS Group AG (Regional),APAC,Asia Pacific,SAP,Asia Pacific,C344,Hong Kong,4100,UBS AG Hong Kong Branch,Thomas Li,89060695,Director,Brian Miller,67108220,,,Harper Chen,64874257,FALSE,TRUE,TRUE,FALSE,FALSE,Control is SOX relevant due to impact on financial reporting for Group Functions.,,Operating Committee,Derivatives,,,Lucas Mueller,74040812,2022-05-28 0:00:00,Brian Kumar,63345392,2025-09-14 0:00:00,,"CCAR Control, Financial Reporting Control, Application Control, Automated Control","Accuracy, Cutoff, Classification",Transaction Processing,"N14963, N10122","Deal Execution, Options Trading",Control applies to multiple functions within Group Functions.,"3100, 4300, 4100","UBS Securities LLC, UBS Securities Japan Co Ltd, UBS AG Hong Kong Branch"
,CTRL-8086172302,Complex Product Approval Control - Investment Bank,This control ensures that complex product approval - investment bank is performed according to established procedures and documented appropriately.,TRUE,Level 2,CTRL-9963334018,2nd Line Detective,IT Dependent Manual,Semi-Annually,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for complex product approval control - investment bank.",2023-12-20 0:00:00,TRUE,2024-01-19 0:00:00,Active,2023-12-20 0:00:00,,,Last reviewed on 2023-04-17. Control operating effectively.,2023-04-17 00:00:00,N00000,All Functions,N10000,Investment Bank,N10007,Global Markets,N10100,Equities,N10120,Derivatives,N10121,Flow Derivatives,N10122,Options Trading,N0000,UBS Group AG (Regional),AMER,Americas,SNA,North America,C840,United States,3100,UBS Securities LLC,James Garcia,29505652,Director,Andrew Thompson,21830043,James Taylor,98165507,Jessica Weber,36138432,FALSE,FALSE,FALSE,FALSE,FALSE,,,Compliance Committee,,Murex,,William Mueller,39765498,2023-11-28 0:00:00,Oliver Kumar,,,,"IT General Control, Financial Reporting Control, Automated Control",,"Client Suitability, Conduct Risk, Physical Security","N40413, N20113","Capital Calculations, Investment Advisory",Control applies to multiple functions within Investment Bank.,"2100, 4100, 4200","UBS AG London Branch, UBS AG Hong Kong Branch, UBS AG Singapore Branch"
,CTRL-7517938612,Security Patch Management Control - Investment Bank,This control ensures that security patch management - investment bank is performed according to established procedures and documented appropriately.,TRUE,Level 2,CTRL-2181241943,1st Line Detective,IT Dependent Manual,Intraday,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for security patch management control - investment bank.",2021-07-28 0:00:00,TRUE,2021-08-27 0:00:00,Active,2021-07-28 0:00:00,,,Last reviewed on 2024-02-03. Control operating effectively.,2024-02-03 00:00:00,N00000,All Functions,N10000,Investment Bank,N10007,Global Markets,N10100,Equities,N10120,Derivatives,N10121,Flow Derivatives,N10122,Options Trading,N0000,UBS Group AG (Regional),AMER,Americas,SNA,North America,C840,United States,3200,UBS Financial Services Inc,Patricia Smith,45045256,Director,Amelia Martin,77946127,Barbara Johnson,74688940,Mia Mueller,19066979,FALSE,FALSE,TRUE,TRUE,FALSE,,Local requirements for United States operations.,Audit Committee,,Internal System,,Benjamin Jones,77534222,2021-07-20 0:00:00,,,2024-02-03 0:00:00,2024-02-03 0:00:00,Regulatory Control,,"Physical Security, Operational Resilience, Market Conduct",N20213,Trust Services,Control applies to multiple functions within Investment Bank.,4200,UBS AG Singapore Branch
,CTRL-1519709079,Gift and Entertainment Approval Control - Asset Management,This control ensures that gift and entertainment approval - asset management is performed according to established procedures and documented appropriately.,TRUE,Level 2,CTRL-7887950851,Preventative,Manual,Intraday,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for gift and entertainment approval control - asset management.",2021-04-21 0:00:00,TRUE,2021-05-21 0:00:00,Active,2021-04-21 0:00:00,,,Last reviewed on 2024-07-05. Control operating effectively.,2024-07-05 00:00:00,N00000,All Functions,N30000,Asset Management,N30100,Traditional Investments,N30110,Fixed Income,N30111,Credit,N30112,Investment Grade,N30113,Portfolio Management,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SGE,Germany & Austria,C276,Germany,2210,UBS Europe SE Frankfurt,Alexander Lopez,36798789,Managing Director,Evelyn Jackson,45622106,,,,,FALSE,TRUE,TRUE,FALSE,FALSE,Control is SOX relevant due to impact on financial reporting for Asset Management.,Local requirements for Germany operations.,Compliance Committee,Derivatives,Bloomberg,,Harper Moore,37214866,2021-03-23 0:00:00,,78603195,,,"Key Control, Manual Control","Classification, Presentation and Disclosure, Existence, Cutoff","Outsourcing Risk, Regulatory Change, Conduct Risk","N40113, N14963","Control Testing, Deal Execution",Control applies to multiple functions within Asset Management.,"2210, 4100","UBS Europe SE Frankfurt, UBS AG Hong Kong Branch"
,CTRL-1965067727,Capacity Planning Review Control - Group Functions,This control ensures that capacity planning review - group functions processes are executed according to established procedures. The control owner reviews system logs and validates that all changes follow the approved change management process.,TRUE,Level 2,CTRL-1667779376,1st Line Detective,Automated,Semi-Annually,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for capacity planning review control - group functions.",2023-04-08 0:00:00,TRUE,2023-05-08 0:00:00,Active,2023-04-08 0:00:00,,,Last reviewed on 2024-10-28. Control operating effectively.,2024-10-28 00:00:00,N00000,All Functions,N40000,Group Functions,N40200,Group Technology,N40210,Infrastructure,N40211,Cloud Services,N40212,Platform Engineering,N40213,DevOps,N0000,UBS Group AG (Regional),APAC,Asia Pacific,SAP,Asia Pacific,C344,Hong Kong,4100,UBS AG Hong Kong Branch,Michael Anderson,83626933,Senior Analyst,Michael Jackson,46159360,Evelyn Thompson,61121302,Alexander Martinez,30072000,FALSE,FALSE,FALSE,FALSE,FALSE,,,Technology Committee,Loans,Murex,,Andrew Wang,59113508,2023-04-04 0:00:00,Jessica Chen,50269906,,2024-10-28 0:00:00,IT General Control,,"Technology Production Stability, Process Execution, Intragroup Dependencies",N14963,Deal Execution,Control applies to multiple functions within Group Functions.,3100,UBS Securities LLC
,CTRL-2452066459,Incident Management Escalation Control - Global Wealth Management,This control ensures that incident management escalation - global wealth management processes are executed according to established procedures. The control owner reviews system logs and validates that all changes follow the approved change management process.,TRUE,Level 2,CTRL-7665963761,Preventative,Automated,Semi-Annually,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for incident management escalation control - global wealth management.",2022-01-21 0:00:00,TRUE,2022-02-20 0:00:00,Active,2022-01-21 0:00:00,,,Last reviewed on 2024-06-11. Control operating effectively.,2024-06-11 00:00:00,N00000,All Functions,N20000,Global Wealth Management,N20200,High Net Worth,N20210,Wealth Planning,N20211,Tax Advisory,N20212,Estate Planning,N20213,Trust Services,N0000,UBS Group AG (Regional),APAC,Asia Pacific,SAP,Asia Pacific,C392,Japan,4300,UBS Securities Japan Co Ltd,Christopher Davis,57122567,Director,Edward Taylor,87424000,Margaret Harris,19575640,Isabella Wilson,56120632,FALSE,FALSE,FALSE,FALSE,FALSE,,,Operating Committee,,Calypso,,Brian Anderson,48199537,2022-01-09 0:00:00,Patricia Schmidt,58743159,2024-06-11 0:00:00,2024-06-11 0:00:00,"IT General Control, CCAR Control, Manual Control, Automated Control",,"Technology Change Management, Legal Risk, Conduct Risk",N14963,Deal Execution,Control applies to multiple functions within Global Wealth Management.,"3100, 4100, 1000","UBS Securities LLC, UBS AG Hong Kong Branch, UBS AG Zurich"
